Date,Open,High,Low,Close,Adj Close,Volume
2016-02-22,7077.729980,7368.450195,7077.729980,7349.930176,7349.930176,0
2016-02-23,7348.959961,7408.419922,7203.529785,7232.220215,7232.220215,0
2016-02-24,7231.220215,7231.220215,7011.759766,7165.709961,7165.709961,0
2016-02-25,7165.540039,7198.089844,7047.839844,7125.129883,7125.129883,0
2016-02-26,7125.319824,7225.279785,7039.830078,7070.919922,7070.919922,0
2016-02-29,7071.970215,7315.169922,7071.970215,7270.180176,7270.180176,0
2016-03-01,7270.399902,7503.129883,7270.399902,7494.060059,7494.060059,0
2016-03-02,7494.080078,7631.290039,7444.419922,7617.500000,7617.500000,0
2016-03-03,7618.640137,8011.410156,7618.640137,7982.390137,7982.390137,0
2016-03-04,7982.819824,8443.610352,7982.819824,8301.740234,8301.740234,0
2016-03-07,8302.450195,8394.000000,8244.009766,8332.480469,8332.480469,0
2016-03-08,8332.200195,8438.469727,8261.830078,8301.179688,8301.179688,0
2016-03-09,8301.219727,8450.410156,8218.280273,8225.959961,8225.959961,0
2016-03-10,8226.230469,8439.099609,8098.950195,8373.839844,8373.839844,0
2016-03-11,8374.299805,8452.709961,8301.540039,8380.790039,8380.790039,0
2016-03-14,8380.860352,8467.169922,8237.179688,8254.419922,8254.419922,0
2016-03-15,8254.200195,8254.200195,7905.479980,7981.430176,7981.430176,0
2016-03-16,7982.029785,8085.899902,7877.200195,8078.850098,8078.850098,0
2016-03-17,8080.009766,8657.490234,8080.009766,8599.750000,8599.750000,0
2016-03-18,8600.030273,8663.599609,8476.400391,8581.389648,8581.389648,0
2016-03-21,8581.620117,8672.959961,8570.629883,8640.429688,8640.429688,0
2016-03-22,8640.250000,8649.459961,8577.860352,8617.059570,8617.059570,0
2016-03-23,8616.120117,8616.120117,8370.639648,8404.879883,8404.879883,0
2016-03-24,8404.209961,8404.209961,8253.679688,8399.940430,8399.940430,0
2016-03-28,8406.700195,8646.150391,8406.700195,8595.190430,8595.190430,0
2016-03-29,8595.370117,8749.980469,8522.639648,8649.959961,8649.959961,0
2016-03-30,8650.490234,8830.219727,8604.879883,8661.530273,8661.530273,0
2016-03-31,8661.370117,8661.370117,8395.690430,8463.900391,8463.900391,0
2016-04-01,8462.910156,8577.709961,8346.809570,8541.879883,8541.879883,0
2016-04-04,8541.000000,8541.000000,8217.419922,8248.759766,8248.759766,0
2016-04-05,8248.259766,8388.839844,8142.410156,8298.860352,8298.860352,0
2016-04-06,8298.660156,8298.660156,8105.569824,8144.140137,8144.140137,0
2016-04-07,8144.609863,8287.379883,8144.609863,8214.959961,8214.959961,0
2016-04-08,8215.610352,8534.570313,8215.610352,8502.740234,8502.740234,0
2016-04-11,8504.769531,8634.389648,8459.099609,8472.620117,8472.620117,0
2016-04-12,8472.790039,8828.000000,8472.790039,8771.410156,8771.410156,0
2016-04-13,8772.679688,9075.059570,8772.679688,8958.280273,8958.280273,0
2016-04-14,8958.360352,9051.160156,8811.660156,8839.179688,8839.179688,0
2016-04-15,8839.549805,9004.089844,8839.549805,8980.469727,8980.469727,0
2016-04-18,8980.629883,9022.429688,8823.360352,8926.129883,8926.129883,0
2016-04-19,8926.129883,9115.419922,8926.129883,9054.910156,9054.910156,0
2016-04-20,9055.059570,9076.980469,8960.250000,9040.519531,9040.519531,0
2016-04-22,9038.769531,9040.980469,8876.849609,8925.230469,8925.230469,0
2016-04-25,8925.759766,8927.509766,8726.530273,8746.820313,8746.820313,0
2016-04-26,8747.690430,8951.540039,8740.360352,8947.559570,8947.559570,0
2016-04-27,8949.500000,9186.610352,8949.500000,9175.099609,9175.099609,0
2016-04-28,9174.679688,9256.370117,9089.040039,9146.599609,9146.599609,0
2016-04-29,9147.389648,9208.990234,9018.719727,9076.500000,9076.500000,0
2016-05-02,9076.330078,9110.110352,8969.839844,9015.780273,9015.780273,0
2016-05-03,9015.030273,9015.030273,8798.089844,8798.089844,8798.089844,0
2016-05-04,8796.610352,8865.679688,8743.889648,8844.900391,8844.900391,0
2016-05-05,8847.589844,8932.059570,8635.459961,8695.269531,8695.269531,0
2016-05-06,8695.200195,8775.049805,8615.559570,8699.360352,8699.360352,0
2016-05-09,8699.139648,8699.139648,8397.919922,8578.709961,8578.709961,0
