Date,Open,High,Low,Close,Adj Close,Volume
2016-12-02,4527.839844,4545.250000,4490.149902,4528.819824,4528.819824,102067200
2016-12-05,4506.660156,4605.560059,4502.200195,4574.319824,4574.319824,111540300
2016-12-06,4576.870117,4639.910156,4558.899902,4631.939941,4631.939941,122977200
2016-12-07,4676.609863,4694.720215,4658.729980,4694.720215,4694.720215,141483500
2016-12-08,4709.890137,4748.509766,4688.580078,4735.479980,4735.479980,149634900
2016-12-09,4741.100098,4780.520020,4737.379883,4764.069824,4764.069824,121620200
2016-12-12,4769.839844,4780.950195,4754.149902,4760.770020,4760.770020,98372500
2016-12-13,4754.220215,4807.879883,4746.549805,4803.870117,4803.870117,110469000
2016-12-14,4778.959961,4790.629883,4765.009766,4769.240234,4769.240234,109393800
2016-12-15,4776.830078,4830.299805,4776.330078,4819.229980,4819.229980,141188300
2016-12-16,4815.350098,4856.959961,4804.700195,4833.270020,4833.270020,206338400
2016-12-19,4820.490234,4829.549805,4812.080078,4822.770020,4822.770020,94842000
2016-12-20,4822.299805,4852.580078,4815.229980,4849.890137,4849.890137,87772700
2016-12-21,4831.560059,4851.520020,4821.240234,4833.819824,4833.819824,66626600
2016-12-22,4825.149902,4841.649902,4818.810059,4834.629883,4834.629883,65716200
2016-12-23,4837.410156,4844.799805,4825.930176,4839.680176,4839.680176,48362600
2016-12-27,4840.169922,4852.549805,4837.000000,4848.279785,4848.279785,35125700
2016-12-28,4846.140137,4851.509766,4840.140137,4848.009766,4848.009766,49371200
2016-12-29,4824.750000,4845.669922,4822.290039,4838.470215,4838.470215,45150100
2016-12-30,4837.680176,4864.290039,4825.140137,4862.310059,4862.310059,53055000
2017-01-02,4845.959961,4896.009766,4843.930176,4882.379883,4882.379883,34310400
2017-01-03,4904.770020,4929.600098,4896.109863,4899.330078,4899.330078,82609500
2017-01-04,4912.950195,4913.939941,4879.229980,4899.399902,4899.399902,77276800
2017-01-05,4881.720215,4905.839844,4874.790039,4900.640137,4900.640137,88092000
2017-01-06,4885.189941,4911.490234,4874.419922,4909.839844,4909.839844,73709000
2017-01-09,4915.350098,4915.600098,4867.830078,4887.569824,4887.569824,72709600
2017-01-10,4894.450195,4906.149902,4868.500000,4888.229980,4888.229980,92809300
2017-01-11,4890.040039,4916.479980,4856.500000,4888.709961,4888.709961,99652700
2017-01-12,4873.009766,4889.209961,4857.439941,4863.970215,4863.970215,99417200
2017-01-13,4889.450195,4924.580078,4883.060059,4922.490234,4922.490234,106285900
2017-01-16,4883.430176,4911.390137,4879.799805,4882.180176,4882.180176,71928500
2017-01-17,4865.189941,4889.160156,4841.680176,4859.689941,4859.689941,87737000
2017-01-18,4874.310059,4875.740234,4827.109863,4853.399902,4853.399902,88911500
2017-01-19,4859.759766,4867.580078,4829.819824,4841.140137,4841.140137,95638900
2017-01-20,4834.299805,4869.379883,4818.879883,4850.669922,4850.669922,117756800
2017-01-23,4816.979980,4842.970215,4800.390137,4821.410156,4821.410156,78546600
2017-01-24,4831.950195,4840.500000,4816.729980,4830.029785,4830.029785,87954000
2017-01-25,4865.089844,4890.160156,4854.549805,4877.669922,4877.669922,114294300
2017-01-26,4891.859863,4901.069824,4855.759766,4867.240234,4867.240234,94017900
2017-01-27,4867.310059,4867.310059,4829.700195,4839.979980,4839.979980,79429000
2017-01-30,4823.500000,4830.689941,4771.979980,4784.640137,4784.640137,83384600
2017-01-31,4790.279785,4812.549805,4748.899902,4748.899902,4748.899902,98487800
2017-02-01,4786.850098,4823.810059,4782.609863,4794.580078,4794.580078,97905700
2017-02-02,4785.140137,4812.310059,4774.180176,4794.290039,4794.290039,98607300
2017-02-03,4808.459961,4847.470215,4803.910156,4825.419922,4825.419922,80815700
2017-02-06,4829.680176,4841.169922,4773.350098,4778.080078,4778.080078,76878800
2017-02-07,4762.169922,4787.939941,4750.029785,4754.470215,4754.470215,83945400
2017-02-08,4768.000000,4790.290039,4733.819824,4766.600098,4766.600098,102120800
2017-02-09,4793.009766,4831.310059,4769.859863,4826.240234,4826.240234,100798200
2017-02-10,4842.910156,4845.450195,4815.669922,4828.319824,4828.319824,122653200
2017-02-13,4844.220215,4906.709961,4841.600098,4888.189941,4888.189941,102000800
2017-02-14,4887.229980,4897.890137,4878.790039,4895.819824,4895.819824,95785900
2017-02-15,4910.569824,4932.350098,4902.160156,4924.859863,4924.859863,96447600
2017-02-16,4925.540039,4928.250000,4890.479980,4899.459961,4899.459961,91475500
2017-02-17,4896.970215,4903.160156,4843.009766,4867.580078,4867.580078,102966800
2017-02-20,4894.250000,4901.410156,4856.120117,4864.990234,4864.990234,68415900
2017-02-21,4865.890137,4900.379883,4849.910156,4888.759766,4888.759766,83739300
2017-02-22,4899.649902,4922.640137,4866.120117,4895.879883,4895.879883,99237500
2017-02-23,4900.799805,4916.439941,4880.490234,4891.290039,4891.290039,107821600
2017-02-24,4886.509766,4890.109863,4806.490234,4845.240234,4845.240234,117178100
2017-02-27,4864.129883,4869.509766,4833.770020,4845.180176,4845.180176,89282400
2017-02-28,4862.649902,4865.950195,4836.529785,4858.580078,4858.580078,96712700
2017-03-01,4897.479980,4970.640137,4897.479980,4960.830078,4960.830078,120246400
2017-03-02,4965.270020,4972.879883,4955.410156,4963.799805,4963.799805,106837200
2017-03-03,4953.299805,5002.319824,4948.720215,4995.129883,4995.129883,105338700
2017-03-06,4983.959961,4985.240234,4960.259766,4972.189941,4972.189941,90426900
2017-03-07,4974.790039,4974.790039,4941.259766,4955.000000,4955.000000,79830000
2017-03-08,4941.180176,4976.040039,4933.770020,4960.479980,4960.479980,82332500
2017-03-09,4950.529785,4988.629883,4939.870117,4981.509766,4981.509766,114473500
2017-03-10,4994.000000,5022.100098,4990.149902,4993.319824,4993.319824,103802900
2017-03-13,4997.879883,5013.080078,4986.060059,4999.600098,4999.600098,84024800
2017-03-14,5006.049805,5006.049805,4958.879883,4974.259766,4974.259766,91792700
2017-03-15,4980.049805,4989.299805,4966.049805,4985.479980,4985.479980,81890200
2017-03-16,5027.100098,5031.569824,5004.620117,5013.379883,5013.379883,113121800
2017-03-17,5006.709961,5037.850098,5001.390137,5029.240234,5029.240234,160166500
2017-03-20,5008.080078,5030.060059,5004.080078,5012.160156,5012.160156,64225900
2017-03-21,5030.200195,5054.910156,4990.640137,5002.430176,5002.430176,93549600
2017-03-22,4969.109863,5005.060059,4953.569824,4994.700195,4994.700195,99409000
2017-03-23,4996.620117,5032.939941,4980.560059,5032.759766,5032.759766,89305600
2017-03-24,5027.189941,5027.189941,5003.580078,5020.899902,5020.899902,68967900
2017-03-27,4975.089844,5017.879883,4971.069824,5017.430176,5017.430176,94079200
2017-03-28,5027.129883,5048.109863,5008.669922,5046.200195,5046.200195,85350200
2017-03-29,5063.700195,5073.229980,5044.419922,5069.040039,5069.040039,86407300
2017-03-30,5075.609863,5090.919922,5063.069824,5089.640137,5089.640137,73882900
2017-03-31,5077.299805,5122.509766,5067.740234,5122.509766,5122.509766,103369500
2017-04-03,5130.180176,5132.930176,5083.140137,5085.910156,5085.910156,81634900
2017-04-04,5087.600098,5101.129883,5076.350098,5101.129883,5101.129883,84044500
2017-04-05,5104.709961,5123.779785,5087.680176,5091.850098,5091.850098,84135600
2017-04-06,5063.620117,5126.740234,5051.609863,5121.439941,5121.439941,88623600
2017-04-07,5104.729980,5135.279785,5098.049805,5135.279785,5135.279785,84781300
2017-04-10,5127.359863,5127.359863,5097.560059,5107.450195,5107.450195,70156500
2017-04-11,5086.609863,5119.180176,5068.250000,5101.859863,5101.859863,93608500
2017-04-12,5114.500000,5142.810059,5093.979980,5101.109863,5101.109863,100135100
2017-04-13,5090.479980,5090.479980,5062.319824,5071.100098,5071.100098,97291600
2017-04-18,5078.250000,5080.029785,4990.250000,4990.250000,4990.250000,140164900
2017-04-19,4987.290039,5011.330078,4980.410156,5003.729980,5003.729980,112517100
2017-04-20,4992.470215,5093.600098,4989.259766,5077.910156,5077.910156,134681300
2017-04-21,5063.359863,5081.609863,5029.060059,5059.200195,5059.200195,165386200
2017-04-24,5267.879883,5295.470215,5228.540039,5268.850098,5268.850098,228792800
2017-04-25,5274.359863,5293.390137,5259.629883,5277.879883,5277.879883,115584900
2017-04-26,5272.859863,5296.520020,5270.319824,5287.879883,5287.879883,120017900
2017-04-27,5276.970215,5278.959961,5261.729980,5271.700195,5271.700195,113942900
2017-04-28,5267.660156,5287.850098,5265.359863,5267.330078,5267.330078,122645300
2017-05-02,5284.879883,5305.950195,5274.290039,5304.149902,5304.149902,104617800
2017-05-03,5299.740234,5301.609863,5282.450195,5301.000000,5301.000000,97848100
2017-05-04,5309.390137,5372.419922,5304.459961,5372.419922,5372.419922,152534000
2017-05-05,5344.919922,5432.399902,5343.020020,5432.399902,5432.399902,138533800
2017-05-08,5442.100098,5442.100098,5374.200195,5382.950195,5382.950195,116136600
2017-05-09,5404.140137,5413.600098,5394.129883,5398.009766,5398.009766,103174700
2017-05-10,5398.810059,5402.339844,5377.750000,5400.459961,5400.459961,100058200
2017-05-11,5409.899902,5409.990234,5356.410156,5383.419922,5383.419922,124960400
2017-05-12,5386.790039,5405.419922,5375.479980,5405.419922,5405.419922,158409000
2017-05-15,5411.270020,5417.399902,5384.540039,5417.399902,5417.399902,97533000
2017-05-16,5398.149902,5417.169922,5389.870117,5406.100098,5406.100098,95519900
2017-05-17,5375.839844,5394.879883,5297.430176,5317.890137,5317.890137,118949500
2017-05-18,5309.910156,5322.700195,5238.509766,5289.729980,5289.729980,124719100
2017-05-19,5299.399902,5334.450195,5292.120117,5324.399902,5324.399902,108705400
2017-05-22,5335.120117,5339.410156,5315.229980,5322.879883,5322.879883,73526700
2017-05-23,5317.120117,5368.879883,5314.479980,5348.160156,5348.160156,85536300
2017-05-24,5336.979980,5353.009766,5326.589844,5341.339844,5341.339844,79667800
2017-05-25,5360.970215,5366.700195,5323.109863,5337.160156,5337.160156,66254500
2017-05-26,5328.859863,5336.759766,5282.419922,5336.640137,5336.640137,76926600
2017-05-29,5327.729980,5335.779785,5316.689941,5332.470215,5332.470215,43001700
2017-05-30,5291.080078,5309.359863,5273.560059,5305.939941,5305.939941,78126400
2017-05-31,5306.209961,5334.569824,5283.629883,5283.629883,5283.629883,143676300
2017-06-01,5290.839844,5327.600098,5287.990234,5318.669922,5318.669922,84194600
2017-06-02,5347.859863,5372.970215,5328.189941,5343.410156,5343.410156,95624300
2017-06-05,5337.109863,5343.790039,5299.759766,5307.890137,5307.890137,48932000
2017-06-06,5280.200195,5296.419922,5260.950195,5269.220215,5269.220215,79880200
2017-06-07,5261.419922,5320.040039,5254.029785,5265.529785,5265.529785,94213100
2017-06-08,5264.689941,5290.500000,5250.680176,5264.240234,5264.240234,85052500
2017-06-09,5275.990234,5320.169922,5266.830078,5299.709961,5299.709961,79889400
2017-06-12,5282.580078,5286.100098,5233.689941,5240.589844,5240.589844,85538800
2017-06-13,5254.140137,5273.870117,5248.290039,5261.740234,5261.740234,72390200
2017-06-14,5283.600098,5314.959961,5243.290039,5243.290039,5243.290039,97019900
2017-06-15,5235.359863,5235.879883,5176.669922,5216.879883,5216.879883,118313500
2017-06-16,5243.529785,5273.680176,5236.000000,5263.310059,5263.310059,164098100
2017-06-19,5305.220215,5331.319824,5302.049805,5310.720215,5310.720215,77527800
